Date,ACCP.PA,AIRF.PA,AIRP.PA,AIR.PA,ALSO.PA,MT.AS,AKE.PA,AXAF.PA,CHBE.PA,BICP.PA,BNPP.PA,BOLL.PA,BOUY.PA,CARR.PA,CASP.PA,CNPP.PA,CAGR.PA,DANO.PA,DAST.PA,AM.PA,EDEN.PA,EDF.PA,ENGIE.PA,ERMT.PA,ESLX.PA,EUFI.PA,ETL.PA,IMTP.PA,PRTP.PA,KORI.PA,LVMH.PA,OREP.PA,MICP.PA,ORAN.PA,ORP.PA,PERP.PA,PUBP.PA,RENA.PA,SAF.PA,SGOB.PA,SASY.PA,SCHN.PA,SCOR.PA,SOGN.PA,EXHO.PA,SOLB.BR,SOPR.PA,STLA.MI,STM.PA,TEPRF.PA,TFFP.PA,TCFP.PA,TTEF.PA,TRIA.PA,UBIP.PA,VIE.PA,SGEF.PA,VIV.PA,XFAB.PA,VLLP.PA,MWDP.PA,XIL.PA,.CACT,.FCHI
17/09/2018,42.62,8.722,97.1818279,106.3,32.25799276,25.63,106.7,22.23,14.38,77.4,51.83,3.62,36.34,16.325,35.4,18.37865472,12.488,64.79,26.11,159.2,33.24,14.1599891,12.10530128,72.5,121.35,48.52,20.48,60.8,441,30.46187806,288.15,201.5,103.9,13.57,117.6,134.4,51.42,73.84,117.8,36.45,75.1,69.12,38.7,36.305,90.2216976,113.5,137.7,10.8538189,15.58,168.8,9.3,122.55,53.71,128.1,94.04,17.01761815,80.58,8.90568835,7.35,64.695408,128.5,43.15,4008.38,5106.37
18/09/2018,42.86,8.912,97.0000097,104.94,32.03196077,25.93,107.3,22.405,14.4,78.55,51.89,3.618,36.2,16.59,37.22,18.33111552,12.504,64.88,26.4,158.5,33.3,14.26994175,12.09071072,82.95,122.3,47.6,20.69,60.7,441.3,29.556704,288.1,200.8,103.7,13.67,116.65,134.35,51.16,75.14,117.65,36.765,74.9,68.68,38.58,36.36,91.29011244,114,140.5,10.60919298,15.645,168.8,9.44,122.55,53.98,127.3,94.52,16.85370908,81.8,9.02553288,7.32,65.579376,129.3,41.85,4004.41,5095.98
19/09/2018,42.8,9.022,98.13637345,106.36,31.8301465,26.95,108.35,22.795,14.5,77.6,52.96,3.588,36.41,16.825,38.34,18.64487424,12.69,64.32,25.98,159.7,32.74,14.20301405,11.83780768,86,122.2,47.9,20.48,60.6,443,29.66754164,290.25,199.85,104.65,13.585,116.8,133.55,51.1,76.91,119.55,37.125,75.12,69.18,39.05,37.16,91.17139968,116.5,140.9,10.48396781,15.695,167.4,9.575,122.55,54.05,115.9,92.5,16.60784548,80.82,9.0503283,7.3,67.54068,129.3,41.2,3999.44,5095.07
20/09/2018,42.92,8.93,98.8181917,106.46,31.75749337,27.37,109.6,23.015,14.48,78.45,54.31,3.752,36.82,16.68,36.76,18.9681408,12.924,65.99,25.28,160.5,32.88,14.39423605,12.06639312,93.55,122.05,48,20.54,61.8,449.3,30.00005456,296,202.4,106.7,13.635,115.2,134.3,50.78,77.99,121,38.26,74.67,69.94,39.6,37.865,92.08153084,117.45,139,10.49124834,16.23,166.2,9.33,122,54.74,115,93.2,16.71872514,81.86,9.02966545,7.31,67.706424,131.1,41.9,4066.38,5173.05
21/09/2018,43.46,8.96,100.2727373,106.8,31.71713051,27.52,111.5,23.345,14.24,78.35,54.53,3.774,37.1,16.59,36.04,19.33894656,12.986,66.75,25.5,160.4,32.72,14.6762885,12.27552448,93.95,123,47.94,20.5,63,454.7,29.22419108,305.85,206.1,107.4,13.765,111.75,136.5,51.56,76.33,120.15,38.55,74.5,70.44,39.19,37.85,91.19118514,116.5,142.6,10.59317581,16.255,159.9,9.59,121.7,54.9,117.2,92.3,16.87781336,83,9.11644942,7.2,68.3694,131.6,42,4049.79,5144.95
24/09/2018,43.54,8.706,100.1363737,105.98,31.50724367,27.275,110.5,23.315,14.26,78.3,54.58,3.764,36.9,16.455,36.02,19.28189952,12.798,65.78,25.54,156.5,32.83,14.69063015,12.11989184,92.85,122.95,47.94,20.66,62.7,456.5,29.05793462,305.7,203.7,105.65,13.7,113.1,136.1,51.52,75.57,119.5,37.81,73.86,69.68,39.58,37.85,91.25054152,117.05,143,10.52182658,16.165,161.2,9.56,119.6,55.53,113.9,92.76,16.76211284,81.56,9.19910082,7.26,69.999216,131,42.15,4030.38,5116.79
25/09/2018,43.58,8.4,99.9091009,105.08,31.49109853,27.715,109.85,23.475,14.24,77.5,54.68,3.776,36.53,16.345,35.98,19.54811904,12.886,66.25,25.77,155.7,33.01,14.91053545,11.915624,90.95,124.25,48.34,20.53,63.95,460.4,29.22419108,303.9,203.8,103.9,13.685,113.4,137,51.22,74.07,120.5,37.295,74.61,69.46,40.1,38.07,91.38903974,116.85,142.4,10.98486849,16.44,162.1,9.575,119.55,55.59,111.7,94.96,16.50178667,82.16,9.17843797,7.2,72.78924,129.8,40.8,4003.13,5084.66
26/09/2018,43.82,8.526,102.1818284,108.48,31.52338882,27.32,110.4,23.695,14.2,78.05,54.63,3.748,37.5,16.435,35.8,19.83335424,12.946,66.92,25.76,158.4,32.98,14.64282465,12.06639312,89.95,126.5,48.62,20.53,63.35,458.9,29.20571814,305.95,205.5,103.25,13.76,114.1,138.45,51.16,74.37,120.95,37.3,75.49,69.62,40.31,38.16,89.17306822,115.8,140.8,10.87274828,16.185,161.8,9.425,121.75,55.43,112.7,95.58,16.59338291,82.2,9.31068021,7.05,71.187048,129,41.85,3976.33,5053.31
27/09/2018,43.96,8.686,103.1818285,108.9,31.38615511,27.04,108.65,23.585,14.1,79.1,54.47,3.76,37.5,16.525,36.36,20.00449536,12.948,67.13,25.69,158.2,33.03,14.48984705,12.21716224,89.55,129,48.9,20.39,63.85,464,29.05793462,307.65,208,103.1,13.875,110.6,140.85,51.84,74.63,121.5,37.105,76.91,70.16,40.4,38.04,90.47890858,114.7,138.5,10.90478263,15.895,162.3,9.4,122.6,56.02,96.15,93.94,16.71872514,82.4,9.2982825,6.85,70.662192,128.5,43.3,3904.13,4967.69
28/09/2018,44.22,8.972,103.0000103,108.18,31.07132485,26.8,106.7,23.15,13.84,78.85,52.71,3.72,37.23,16.5,36.22,19.73827584,12.386,66.7,25.75,159.4,32.83,14.46116375,12.31929616,91.05,127.45,48.9,20.36,63.6,461.7,28.96556992,304.6,207.7,102.95,13.735,111.4,141.3,51.48,74.5,120.7,37.145,76.56,69.3,40,36.97,90.36019582,115.5,138.1,10.94846583,15.67,162.5,9.09,122.35,55.84,94.2,93.42,16.57409949,82.02,9.16190769,6.65,69.88872,128.2,44.2,3895.54,4953.09
01/10/2018,44.3,8.614,103.3181922,107.4,31.01481686,26.605,107.95,23.06,14.36,78.45,51.99,3.742,37.18,16.56,36.14,19.54811904,12.138,68.11,25.89,158.4,32.65,14.3320889,12.29011504,88.8,128.75,48.74,20.46,62.35,468.4,29.63059576,306.9,208.3,103.55,13.62,111.3,141.3,52.34,74.32,120.4,36.475,77.54,68.98,40.73,36.595,90.63719226,116.75,140,10.9863246,16.02,164.3,9.17,122.4,56.37,99.7,96.62,16.6271289,82,9.15364255,6.9,71.40804,128.3,43.9,3954.05,5032.3
02/10/2018,43.89,8.43,103.8181922,105.68,30.49009976,26.66,108.35,23.12,13.84,76.65,51.98,3.754,36.78,16.475,36.01,19.24386816,12.214,67.63,25.88,155.8,32.19,14.8483883,12.42143008,86.85,128,46.78,20.7,62.8,459.9,29.13182638,300.35,207.5,102.2,13.61,109.9,140.25,52.26,74.19,118.5,36.265,76.93,67.7,40.58,36.54,89.8259884,116.65,135.8,11.18581121,16.31,163.4,9.155,120.5,56.2,96.15,100,16.8199631,81.24,9.0090026,7.46,70.910808,127.1,41.75,3905.49,4967.37
03/10/2018,43.61,8.584,104.6818287,107.06,31.34579226,27.05,109.7,23.235,13.8,76.65,52.14,3.752,37.02,16.57,36.42,19.3009152,12.398,67.72,25.77,155.7,33.1,14.8292661,12.44574768,88.75,126.85,47.52,21.21,63,462.6,28.92862404,302.75,208,104.7,13.75,109.6,141.8,52.16,73.74,119,36.57,77.34,67.98,40.78,36.755,88.7377881,118.8,138.3,11.35326347,16.395,164.7,9.21,120.8,56.3,94.5,99.46,16.66569574,81.5,9.10818428,7.45,71.988144,125.8,45.35,3925.31,4989.35
04/10/2018,42.55,8.64,102.8181921,105.26,31.57989681,26.85,108.25,23.675,13.88,75.35,52.3,3.75,36.93,16.22,36.44,19.60516608,12.67,66.25,25.53,153.8,32.33,14.52809145,12.35820432,88.4,124.55,46.56,21.35,63.1,437.8,29.3719746,287.95,200.6,102.6,13.73,106.2,138.05,52.52,72.96,116.05,36.095,76.35,67.5,41.52,37,87.17473676,117.35,135.5,11.32122913,15.98,162.3,8.975,118.05,56.07,92.6,94.68,16.50178667,80.96,9.07099115,7.53,71.850024,123.5,48.3,3916.77,4978.53
05/10/2018,41.8,8.442,101.6363738,104,31.71713051,25.815,106.55,23.71,13.54,73.95,51.85,3.73,36.7,15.685,36.22,19.70024448,12.602,65.48,24.6,150.9,32.38,14.48984705,12.3290232,85,123.1,44.38,22.83,60.7,429.1,29.4643393,286.2,201.4,103.8,13.655,103.75,137.75,53.14,72.31,116.3,35.42,76.03,66.18,41.79,36.81,86.5613875,114.8,131.7,11.21930166,15.195,159.9,9.2,117.55,55.13,86.5,93.06,16.54999522,80.84,9.05859344,7.33,69.778224,122.1,48.5,4000.61,5093.44
08/10/2018,41.7,8.394,101.5000102,103.62,31.56375167,25.56,106.25,23.51,13.24,73.35,51.15,3.694,36.57,15.635,36.83,19.56713472,12.376,65.45,23.89,151.2,32.61,14.69063015,12.30956912,84.05,122.2,43.82,21.97,60,420.2,29.11335344,281.85,199.2,103.35,13.605,102.55,135.95,52.46,71.87,114,35.195,75.53,65.44,41.5,36.295,85.71061272,113.95,130.3,11.24551158,14.97,154.2,8.97,117.7,54.05,90.05,88.7,16.4342947,80.2,8.93461634,6.9,67.250628,120.2,46.95,3998.7,5085.78
09/10/2018,41.79,8.83,102.2727375,102.5,31.97545278,26,104.8,23.51,12.98,74.7,51.23,3.664,36.28,15.33,37.24,19.60516608,12.47,65.64,23.96,145.9,32.74,14.6093608,12.46033824,84.2,122.3,42.88,22.41,59.5,421.9,29.75990634,285.7,199.6,103.55,13.595,102.75,137.8,52.82,71.59,111.95,34.42,75.59,65.44,41.33,36.25,87.3528059,115.15,130.4,11.30812417,15,154.6,9.035,116.85,54.83,90,89.44,16.76693369,79.54,8.93874891,6.85,67.720236,119.3,46.55,4014.78,5102.13
10/10/2018,41.68,8.482,99.0000099,98.99,30.72420431,24.76,99.54,23.445,12.46,72.95,51.47,3.596,36.22,15.63,37.34,19.45304064,12.508,65.33,22.8,143.9,31.61,13.9878893,11.8426712,81.7,117.95,40.96,22.32,57.85,381.3,30.33256748,265.3,191.3,99.26,13.845,99.28,132.2,51.04,71.12,109.35,34.015,76.64,62.7,41.64,36.65,85.92825278,108.45,127.5,11.25716044,14.13,146.9,9.18,111.85,55.1,86.6,83.66,16.65123317,78.9,8.8850255,6.64,66.269976,116.3,42.15,4008.29,5101.39
11/10/2018,41.16,7.994,96.86364605,97.33,29.90080209,24.2,98.12,22.62,11.98,72.25,50.19,3.552,36.01,15.675,37.19,18.81601536,12.244,63.93,22.64,141.7,30.62,14.01179205,11.53626944,78.55,115.25,40.68,21.51,56.75,372.3,29.7414334,261.95,187.6,98.94,13.7,101.55,130.1,51.16,70.65,106.5,33.305,75.42,61.82,39.99,36.07,86.10632192,105.55,124.3,11.02563948,14.405,145.7,8.885,110.15,53.21,87.5,86.58,16.10647656,77.56,8.86436265,6.41,65.551752,114.1,38.95,3991.46,5075.19
12/10/2018,41.32,8.224,95.5454641,100.26,29.71513297,24.61,97.92,22.47,12.64,73.05,49.915,3.6,35.52,15.995,38.45,18.65438208,12.156,63.87,22.79,141.9,30.47,13.92574215,11.36118272,80.55,115.05,42,21.82,56.9,379.7,29.0948805,262.5,184,98.22,13.465,101.25,130.7,51.6,71.12,108.8,33.35,73.78,61.88,40.6,35.66,86.34374744,105.45,126.2,11.27900203,14.375,145.7,8.905,109.8,52.93,89.45,88.8,15.99559689,77.04,8.86436265,6.5,64.681596,114.1,42.6,4040.99,5137.94
15/10/2018,41.3,7.956,95.7272823,97.81,30.51431747,24.54,96.46,22.58,12.72,74.75,49.5,3.634,35.61,15.89,39.36,18.540288,12.112,64.38,22.35,140.7,30.72,13.8157895,11.429272,78.65,114.45,40.98,21.9,56.55,370.9,29.11335344,260.45,184,98.52,13.635,100.75,129.35,51.82,71.13,107.5,33.295,75.29,62.34,40.65,35.34,86.10632192,104.8,123.6,11.29501921,14.405,146.7,8.855,108,53.55,93.7,86.38,16.01970117,77.14,8.88089293,6.53,62.955096,112.1,42.6,4036.87,5131.45
16/10/2018,41.7,7.982,97.6363734,101.72,30.8372203,24.8,98.02,22.515,13.34,75.45,49.72,3.734,36.76,15.545,40.22,18.56881152,12.132,65.04,23.25,147.5,31.42,14.22213625,11.50708832,78.7,116.65,42.6,21.95,58,381.9,30.3879863,264.25,186.3,100.95,13.7,104.55,130.65,53.26,71.36,111.95,33.86,76.41,63.04,40.79,35.41,87.5506605,106.35,128.6,11.21638945,14.81,155,8.995,112.35,53.82,95.55,89.2,16.33305674,78.72,9.08752143,6.59,63.590448,115,43,4014.15,5106.75
17/10/2018,41.62,8.09,97.0000097,100.86,30.81300259,24.805,97.06,22.515,13.22,75.6,49.6,3.716,36.65,15.575,41.4,18.65438208,12.16,62.22,23.25,145.6,31.7,14.2077946,11.429272,79.7,115.65,42.26,22.13,57.75,378.3,31.38552506,264.15,187.75,98.28,13.795,104.5,129.9,52.24,69.11,109.95,33.555,77.21,62.96,40.93,35.145,86.8581694,105.7,123.8,11.12465473,14.93,154.4,8.87,114.7,53.46,97.55,88.84,16.28002734,78.44,9.02966545,6.96,63.756192,113.9,42.55,3974.32,5059.09
18/10/2018,41.57,8.478,96.59091875,99.31,31.10361514,24.73,95.6,22.56,13.16,76,49.225,3.75,36.43,17.03,41.51,18.46422528,12.116,62.82,23.13,147.8,31.76,14.31774725,11.36118272,77.25,115.9,41.54,22.02,57.5,365.9,32.06902384,260.9,186.7,98.9,13.95,105.85,130.8,54.2,68.9,108.75,32.36,77.8,61.78,40.98,34.895,86.18546376,104.45,121,11.04020055,14.17,155.9,8.875,116.45,52.8,97.2,87.34,16.17878938,78.04,9.04206316,6.68,62.872224,113.1,41.95,4003.37,5101.85
19/10/2018,40.9,8.224,96.0909187,97.95,30.76456716,23.755,93.16,22.37,12.9,74.8,48.725,3.732,32.11,17.12,41.46,18.4452096,11.892,63.8,23.14,145.5,31.79,14.7145329,11.41468144,75.9,117.2,41.2,22.17,55.5,360.2,31.71803798,263.25,191.3,87.74,14.05,105.95,132.2,54.2,66.77,107.5,32.115,77.8,60.04,41.21,34.45,85.84911094,102.55,89.95,10.78246967,13.94,159.7,8.825,116.25,52.83,90.65,87.86,16.25110221,77.64,9.03793059,6.49,62.623608,112.1,40.8,3980.34,5068.85
22/10/2018,40.21,8.146,96.5454642,96.31,30.45780948,23.57,92.72,22.485,12.68,76.05,48.305,3.744,31.19,16.875,40.8,18.4452096,11.76,63.14,23,141.9,31.64,14.26994175,11.37577328,76,116.25,40.4,22.03,55.6,367,31.42247094,263.25,191,88.44,13.885,104.7,132.65,53.98,65.76,108.15,32.145,77.3,59.86,41.85,34.09,84.89940886,102.6,88,10.89604599,13.99,154.5,8.8,115.35,52.08,88.75,85.96,16.33305674,76.72,8.91395349,6.43,61.311468,111.6,41.6,3947.4,5033.62
23/10/2018,39.34,8.022,95.40910045,94.14,30.02996323,22.975,88.82,22.15,11.96,77.3,47.56,3.648,31.22,16.965,39.13,18.2550528,11.546,62.87,21.72,139.4,31.63,13.68671465,11.30282048,72.25,119.5,42.14,21.88,53.55,353.1,31.01606626,258.05,189.75,87.24,13.705,102.35,129.5,53.86,65.1,105.2,31.76,77.02,59.2,40.83,33.6,84.22670322,99.1,86.5,10.29176173,13.52,149.2,8.54,112.95,51.06,82.7,81.5,16.26556477,74.46,8.8023741,6.22,58.963428,108.8,39.3,3938.2,5025.2
24/10/2018,38.93,8.2,95.7272823,95.31,30.16719693,21.635,87.28,21.96,12.24,82.05,46.46,3.648,30.85,16.9,38.67,18.16948224,11.3,63.11,22.07,140.4,31.16,13.863595,11.26877584,70.25,120.75,42.66,22.42,52.55,370,31.62567328,259.65,189.8,85.5,13.805,104.35,130.4,53.72,63.06,109.4,31.025,76.12,57.74,40.5,32.705,84.00906316,97.6,90.2,10.22186861,12.165,149.1,8.445,115.7,50.64,80.8,81.94,16.1016557,77.22,8.90568835,5.02,57.015936,108.8,38.7,3903.44,4985.45
25/10/2018,40.13,8.366,97.9091007,97.94,30.30443063,22.055,89.42,22.075,12.86,82.5,47.155,3.698,31.93,16.86,38.02,18.18849792,11.362,63.34,22.66,147.7,30.95,14.0165726,11.32713808,72.8,120.75,42.46,22.09,53.4,381.1,31.42247094,265.45,192.5,87.14,13.85,105.9,132.6,51.04,64.47,110.95,31.55,75.65,62.06,40.74,32.885,86.58117296,99.38,94.25,10.17090488,12.1,152.7,8.35,118.4,51.41,83.05,84.22,16.53553265,78.34,8.87262779,5.37,55.86954,110.9,37.95,3849.93,4924.89
